utterance_id,group_id,group_size,distance_z_score,intra_group_distance
1088_129236_000008_000003,set_89ea950ce8d5,98,-0.21793772280216217,0.06304276
1088_129236_000008_000004,set_89ea950ce8d5,98,-0.35074228048324585,0.05758524
1088_129236_000008_000005,set_12ec41cdcfc4,33,0.2630337178707123,0.10467076
1088_129236_000008_000006,set_ca8c5df590ef,48,-0.6234833002090454,0.067958236
1088_129236_000008_000007,set_0335a5d5372c,47,-0.04479352384805679,0.079904914
1088_129236_000008_000008,set_89ea950ce8d5,98,-0.9463669657707214,0.033108413
1088_129236_000008_000009,set_0335a5d5372c,47,0.10163083672523499,0.085567355
1088_129236_000008_000010,set_89ea950ce8d5,98,-1.0037214756011963,0.030751467
1088_129236_000008_000011,set_89ea950ce8d5,98,-0.4802601635456085,0.052262783
1088_129236_000008_000014,set_cd3f15d35b6c,32,-1.1601483821868896,0.023354173
1088_129236_000008_000015,set_89ea950ce8d5,98,-0.9272111654281616,0.03389561
1088_129236_000009_000001,set_ca8c5df590ef,48,0.27826908230781555,0.11527735
1088_129236_000009_000002,set_89ea950ce8d5,98,-0.6723091006278992,0.04437065
1088_129236_000009_000004,set_89ea950ce8d5,98,-1.1726099252700806,0.023811102
1088_129236_000009_000005,set_89ea950ce8d5,98,-0.7325630187988281,0.041894555
1088_129236_000011_000000,set_89ea950ce8d5,98,-0.8619488477706909,0.036577523
1088_129236_000012_000000,set_89ea950ce8d5,98,1.4746495485305786,0.13259858
1088_129236_000014_000000,set_ca8c5df590ef,48,1.3132199048995972,0.169586
1088_129236_000014_000001,set_0335a5d5372c,47,1.034193754196167,0.12163091
1088_129236_000014_000002,set_c542ae4cbc49,19,1.2596166133880615,0.23630035
1088_129236_000014_000003,set_89ea950ce8d5,98,-0.18509265780448914,0.06439251
1088_129236_000014_000004,set_a4fde5def370,12,-0.02052617259323597,0.085941195
1088_129236_000014_000005,set_89ea950ce8d5,98,-1.0171438455581665,0.030199885
1088_129236_000014_000006,set_ca8c5df590ef,48,0.06011053919792175,0.10382956
1088_129236_000015_000000,set_2f82e3b36ae6,13,-0.8857623338699341,0.05442828
1088_129236_000016_000000,set_03c5317e4bc8,8,0.14253726601600647,0.1339848
1088_129236_000016_000001,set_2f82e3b36ae6,13,-0.9406967759132385,0.0499202
1088_129236_000017_000000,set_12ec41cdcfc4,33,-0.8909342288970947,0.054754615
1088_129236_000017_000001,set_0335a5d5372c,47,-0.8691288232803345,0.04802668
1088_129236_000018_000000,set_0335a5d5372c,47,0.2478548288345337,0.09122205
1088_129236_000018_000001,set_89ea950ce8d5,98,0.24260088801383972,0.08196831
1088_129236_000018_000002,set_89ea950ce8d5,98,-0.310350626707077,0.05924511
1088_129236_000018_000003,set_ca8c5df590ef,48,0.017882090061903,0.10161364
1088_129236_000018_000004,set_89ea950ce8d5,98,0.39073652029037476,0.08805585
1088_129236_000018_000005,set_89ea950ce8d5,98,-0.5752968788146973,0.048357308
1088_129236_000019_000000,set_12ec41cdcfc4,33,-0.7863149642944336,0.059280038
1088_129236_000019_000001,set_cd3f15d35b6c,32,-0.7075971364974976,0.04726219
1088_129236_000019_000002,set_0335a5d5372c,47,-0.49327442049980164,0.06256151
1088_129236_000019_000003,set_c542ae4cbc49,19,-0.8179349303245544,0.05544728
1088_129236_000019_000004,set_ca8c5df590ef,48,0.28202542662620544,0.11547446
1088_129236_000019_000005,set_89ea950ce8d5,98,-0.875004231929779,0.03604102
1088_129236_000019_000007,set_ca8c5df590ef,48,-0.2707371115684509,0.08646846
1088_129236_000019_000008,set_89ea950ce8d5,98,-0.31009534001350403,0.0592556
1088_129236_000020_000000,set_12ec41cdcfc4,33,0.6344361901283264,0.12073618
1088_129236_000020_000002,set_89ea950ce8d5,98,-0.3575999438762665,0.05730343
1088_129236_000020_000003,set_12ec41cdcfc4,33,-0.4838264584541321,0.07236451
1088_129236_000020_000004,set_cd3f15d35b6c,32,-1.002338171005249,0.031691194
1088_129236_000020_000005,set_1b4c22f02e8b,3,0.0,
1088_129236_000020_000006,set_0335a5d5372c,47,0.37931618094444275,0.09630585
1088_129236_000020_000007,set_c542ae4cbc49,19,-0.7881370782852173,0.058041215
1088_129236_000020_000010,set_ca8c5df590ef,48,-0.017882090061903,0.09973693
1088_129236_000020_000011,set_89ea950ce8d5,98,2.9298126697540283,0.1923976
1088_129236_000020_000012,set_c542ae4cbc49,19,0.0,0.12664938
1088_129236_000020_000013,set_ca8c5df590ef,48,-0.8778489828109741,0.05461049
1088_129236_000022_000000,set_cd3f15d35b6c,32,-0.39140585064888,0.06396639
1088_129236_000022_000001,set_cd3f15d35b6c,32,0.9457339644432068,0.13460672
1088_129236_000022_000002,set_89ea950ce8d5,98,0.7868991494178772,0.104335904
1088_129236_000024_000001,set_89ea950ce8d5,98,-0.6766908764839172,0.044190586
1088_129236_000024_000002,set_89ea950ce8d5,98,-0.09580110758543015,0.06806189
1088_129236_000025_000001,set_cd3f15d35b6c,32,-0.4610627293586731,0.060286462
1088_129236_000025_000002,set_89ea950ce8d5,98,-0.8399704694747925,0.037480712
1088_129236_000026_000000,set_cd3f15d35b6c,32,0.2339567095041275,0.09700394
1088_129236_000026_000001,set_cd3f15d35b6c,32,-0.6026588082313538,0.05280602
1088_129236_000026_000002,set_cd3f15d35b6c,32,-0.8309032320976257,0.040748
1088_129236_000026_000003,set_ca8c5df590ef,48,-0.29303205013275146,0.08529854
1088_129236_000026_000004,set_cd3f15d35b6c,32,-0.9001324772834778,0.03709066
1088_129236_000026_000005,set_89ea950ce8d5,98,0.04310251772403717,0.073770046
1088_129236_000026_000006,set_cd3f15d35b6c,32,0.264059454202652,0.09859425
1088_129236_000026_000007,set_ca8c5df590ef,48,-0.964552640914917,0.05006075
1088_129236_000026_000008,set_f01d9c9d9601,9,-0.026172921061515808,0.100168705
1088_129236_000026_000009,set_89ea950ce8d5,98,-0.12522023916244507,0.06685293
1088_129236_000026_000010,set_89ea950ce8d5,98,1.2769888639450073,0.12447584
1088_129236_000027_000000,set_2f82e3b36ae6,13,-0.6744999885559082,0.071765065
1088_129236_000028_000000,set_c542ae4cbc49,19,-0.6744999885559082,0.06793344
1088_129236_000028_000001,set_c542ae4cbc49,19,-0.23362408578395844,0.106312156
1088_129236_000028_000003,set_89ea950ce8d5,98,0.3818526268005371,0.08769077
1088_129236_000028_000005,set_c542ae4cbc49,19,-0.37415647506713867,0.09407866
1088_129236_000028_000006,set_cd3f15d35b6c,32,-0.8700940012931824,0.038677573
1088_129236_000028_000007,set_ca8c5df590ef,48,0.3008934557437897,0.116464555
1088_129236_000028_000008,set_2f82e3b36ae6,13,0.8779361248016357,0.19916236
1088_129236_000028_000009,set_ca8c5df590ef,48,-0.40995684266090393,0.079162955
1088_129236_000028_000010,set_89ea950ce8d5,98,-0.7629060745239258,0.040647626
1088_129236_000028_000011,set_89ea950ce8d5,98,-0.3605239987373352,0.057183266
1088_129236_000028_000012,set_89ea950ce8d5,98,-0.08093272149562836,0.068672895
1088_129236_000028_000013,set_89ea950ce8d5,98,0.7360889911651611,0.102247894
1088_129236_000028_000014,set_89ea950ce8d5,98,-0.28918299078941345,0.06011498
1088_129236_000028_000015,set_2f82e3b36ae6,13,-0.6195008158683777,0.07627845
1088_129236_000028_000016,set_89ea950ce8d5,98,2.085576295852661,0.15770423
1088_129236_000028_000018,set_89ea950ce8d5,98,-0.6998630166053772,0.04323834
1088_129236_000029_000000,set_89ea950ce8d5,98,0.5234845280647278,0.093511045
1088_129236_000030_000000,set_c542ae4cbc49,19,0.41414350271224976,0.16270101
1088_129236_000030_000001,set_89ea950ce8d5,98,-0.5518129467964172,0.049322367
1088_129236_000030_000002,set_0335a5d5372c,47,2.6052486896514893,0.18238586
1088_129236_000030_000003,set_cd3f15d35b6c,32,-0.5098593831062317,0.05770856
1088_129236_000030_000004,set_89ea950ce8d5,98,-0.3223254084587097,0.058753014
1088_129236_000030_000005,set_89ea950ce8d5,98,-0.9684121608734131,0.032202482
1088_129236_000031_000000,set_89ea950ce8d5,98,-0.5514125823974609,0.049338818
1088_129236_000031_000001,set_12ec41cdcfc4,33,1.2385284900665283,0.14686686
1088_129236_000031_000002,set_cd3f15d35b6c,32,1.1614863872528076,0.1460048
1088_129236_000031_000003,set_0335a5d5372c,47,0.408283531665802,0.09742606
1088_129236_000031_000005,set_12ec41cdcfc4,33,-0.38200297951698303,0.076768994
1088_129236_000031_000007,set_ca8c5df590ef,48,-0.13603246212005615,0.09353703
1088_129236_000031_000008,set_03c5317e4bc8,8,-0.14253726601600647,0.122507036
1088_129236_000031_000009,set_cd3f15d35b6c,32,-0.4475880563259125,0.06099832
1088_134315_000000_000000,set_c542ae4cbc49,19,2.6053478717803955,0.35344768
1088_134315_000001_000000,set_9b4a600d56f3,3,0.0,
1088_134315_000002_000001,set_0335a5d5372c,47,-0.5317701697349548,0.061072826
1088_134315_000003_000000,set_12ec41cdcfc4,33,-0.3941372036933899,0.076244116
1088_134315_000003_000001,set_89ea950ce8d5,98,-0.4237106740474701,0.05458665
1088_134315_000004_000000,set_0335a5d5372c,47,-1.1594189405441284,0.036800742
1088_134315_000005_000000,set_ca8c5df590ef,48,-0.9734646677970886,0.04959309
1088_134315_000005_000001,set_cd3f15d35b6c,32,-0.6720370650291443,0.04914081
1088_134315_000006_000000,set_2f82e3b36ae6,13,0.5557422041893005,0.17272222
1088_134315_000008_000000,set_f01d9c9d9601,9,2.230795383453369,0.17593575
1088_134315_000009_000000,set_12ec41cdcfc4,33,-0.2573910057544708,0.08215922
1088_134315_000009_000001,set_ca8c5df590ef,48,-0.9567469358444214,0.050470352
1088_134315_000010_000000,set_8211f778df70,7,0.0,0.09917867
1088_134315_000011_000001,set_ca8c5df590ef,48,0.5185567736625671,0.12788635
1088_134315_000012_000000,set_39abe81d7ad8,7,0.0,0.12846112
1088_134315_000013_000000,set_89ea950ce8d5,98,3.382408380508423,0.21099675
1088_134315_000014_000000,set_89ea950ce8d5,98,-0.0580260269343853,0.06961423
1088_134315_000015_000000,set_0335a5d5372c,47,0.7232993841171265,0.10960817
1088_134315_000016_000000,set_cd3f15d35b6c,32,1.3269234895706177,0.15474474
1088_134315_000018_000001,set_12ec41cdcfc4,33,-0.6744999289512634,0.06411672
1088_134315_000019_000000,set_9b4a600d56f3,3,0.0,
1088_134315_000019_000002,set_f5d393222e61,6,-0.3374110162258148,0.09285849
1088_134315_000020_000000,set_c542ae4cbc49,19,0.6948221921920776,0.18713439
1088_134315_000021_000000,set_f5d393222e61,6,1.9698201417922974,0.1438874
1088_134315_000022_000000,set_76101deb1225,4,0.0,
1088_134315_000023_000000,set_89ea950ce8d5,98,1.485926628112793,0.133062
1088_134315_000024_000000,set_89ea950ce8d5,98,0.9966854453086853,0.11295694
1088_134315_000024_000001,set_0335a5d5372c,47,-0.21375954151153564,0.073370755
1088_134315_000024_000003,set_ca8c5df590ef,48,1.4343235492706299,0.17594087
1088_134315_000024_000004,set_0335a5d5372c,47,-0.09952540695667267,0.07778835
1088_134315_000024_000005,set_a4fde5def370,12,-0.30927765369415283,0.06607199
1088_134315_000025_000000,set_89ea950ce8d5,98,7.763180732727051,0.39102185
1088_134315_000026_000000,set_c542ae4cbc49,19,-0.20544420182704926,0.108765244
1088_134315_000026_000001,set_1b4c22f02e8b,3,0.0,
1088_134315_000028_000000,set_ca8c5df590ef,48,0.06947242468595505,0.104320824
1088_134315_000028_000001,set_c542ae4cbc49,19,-0.5508962869644165,0.07869327
1088_134315_000029_000000,set_0335a5d5372c,47,-0.8763590455055237,0.047747076
1088_134315_000030_000000,set_12ec41cdcfc4,33,0.9703013300895691,0.1352644
1088_134315_000030_000001,set_89ea950ce8d5,98,0.0784669816493988,0.07522333
1088_134315_000030_000002,set_89ea950ce8d5,98,0.41229140758514404,0.08894163
1088_134315_000030_000003,set_8211f778df70,7,-1.3050142526626587,0.06154692
1088_134315_000030_000004,set_03c5317e4bc8,8,2.010326623916626,0.20918638
1088_134315_000031_000000,set_de60d3e8560e,5,-0.18334659934043884,0.07764614
1088_134315_000032_000000,set_0335a5d5372c,47,-0.04825068265199661,0.07977122
1088_134315_000033_000000,set_9b4a600d56f3,3,0.0,
1088_134315_000033_000001,set_89ea950ce8d5,98,0.7448684573173523,0.10260868
1088_134315_000034_000000,set_89ea950ce8d5,98,0.4059428572654724,0.088680744
1088_134315_000035_000000,set_89ea950ce8d5,98,1.615055799484253,0.13836849
1088_134315_000036_000000,set_ca8c5df590ef,48,-0.711808979511261,0.06332338
1088_134315_000036_000001,set_0335a5d5372c,47,-1.2051079273223877,0.03503388
1088_134315_000037_000000,set_2f82e3b36ae6,13,-0.0021339557133615017,0.12694132
1088_134315_000038_000000,set_0335a5d5372c,47,-1.3519223928451538,0.02935636
1088_134315_000038_000002,set_12ec41cdcfc4,33,1.133137583732605,0.14230806
1088_134315_000038_000003,set_de60d3e8560e,5,0.0,0.080669284
1088_134315_000039_000000,set_a4fde5def370,12,-0.09889229387044907,0.08054876
1088_134315_000040_000000,set_ca8c5df590ef,48,1.9503085613250732,0.203017
1088_134315_000041_000000,set_ca8c5df590ef,48,0.2357407659292221,0.11304569
1088_134315_000041_000001,set_cd3f15d35b6c,32,2.4884653091430664,0.21610832
1088_134315_000041_000002,set_89ea950ce8d5,98,0.26270389556884766,0.08279443
1088_134315_000041_000003,set_ca8c5df590ef,48,-0.6661762595176697,0.065717936
1088_134315_000042_000000,set_89ea950ce8d5,98,-0.46629828214645386,0.052836537
1088_134315_000042_000001,set_12ec41cdcfc4,33,-0.4076824486255646,0.0756582
1088_134315_000042_000002,set_0335a5d5372c,47,-0.30912187695503235,0.069682956
1088_134315_000044_000000,set_89ea950ce8d5,98,0.2823137640953064,0.08360028
1088_134315_000044_000001,set_0335a5d5372c,47,-1.1642587184906006,0.036613584
1088_134315_000045_000000,set_03c5317e4bc8,8,-1.8071377277374268,0.05548632
1088_134315_000045_000001,set_0335a5d5372c,47,-0.6203722953796387,0.057646453
1088_134315_000045_000002,set_a4fde5def370,12,-0.6326239109039307,0.04382229
1088_134315_000046_000000,set_cd3f15d35b6c,32,0.311559796333313,0.10110366
1088_134315_000046_000001,set_f01d9c9d9601,9,0.0,0.10104734
1088_134315_000046_000003,set_f01d9c9d9601,9,0.3615151047706604,0.1131835
1088_134315_000047_000000,set_12ec41cdcfc4,33,-1.1448596715927124,0.04377079
1088_134315_000048_000000,set_03c5317e4bc8,8,4.264389514923096,0.29994023
1088_134315_000049_000000,set_89ea950ce8d5,98,-0.5498461127281189,0.04940319
1088_134315_000049_000001,set_0335a5d5372c,47,-0.7949424982070923,0.05089557
1088_134315_000050_000000,set_c542ae4cbc49,19,-0.7130874395370483,0.06457436
1088_134315_000050_000001,set_ca8c5df590ef,48,-0.6986964344978333,0.064011455
1088_134315_000051_000000,set_ca8c5df590ef,48,-0.2696920931339264,0.086523294
1088_134315_000052_000000,set_89ea950ce8d5,98,0.08329692482948303,0.07542181
1088_134315_000053_000000,set_c542ae4cbc49,19,-0.4803062379360199,0.08483821
1088_134315_000053_000001,set_0335a5d5372c,47,4.613907337188721,0.2600636
1088_134315_000054_000000,set_f01d9c9d9601,9,-0.6739282608032227,0.07842338
1088_134315_000056_000000,set_12ec41cdcfc4,33,-0.9209983348846436,0.05345416
1088_134315_000056_000001,set_89ea950ce8d5,98,-0.7056052684783936,0.043002367
1088_134315_000056_000002,set_89ea950ce8d5,98,-0.6252280473709106,0.046305418
1088_134315_000056_000003,set_ca8c5df590ef,48,-0.8862408995628357,0.05417013
1088_134315_000056_000004,set_89ea950ce8d5,98,-0.42993593215942383,0.054330826
1088_134315_000057_000000,set_de60d3e8560e,5,1.2643611431121826,0.10151696
1088_134315_000058_000000,set_de60d3e8560e,5,-0.6744999885559082,0.06954765
1088_134315_000059_000001,set_0335a5d5372c,47,-0.8746127486228943,0.047814608
1088_134315_000059_000002,set_0335a5d5372c,47,-1.0036450624465942,0.042824745
1088_134315_000060_000000,set_cd3f15d35b6c,32,3.696079969406128,0.27990592
1088_134315_000061_000000,set_ca8c5df590ef,48,-0.1297408491373062,0.09386718
1088_134315_000062_000000,set_89ea950ce8d5,98,2.1679580211639404,0.16108966
1088_134315_000062_000001,set_11ba1d911e33,1,0.0,
1088_134315_000062_000002,set_a4fde5def370,12,1.0885419845581055,0.16225702
1088_134315_000062_000003,set_2f82e3b36ae6,13,0.5487273335456848,0.17214656
1088_134315_000063_000000,set_c542ae4cbc49,19,1.0235453844070435,0.2157501
1088_134315_000063_000001,set_16dbe80a9e2a,2,0.0,
1088_134315_000064_000001,set_89ea950ce8d5,98,1.4165380001068115,0.13021052
1088_134315_000065_000000,set_0335a5d5372c,47,1.2509788274765015,0.1300143
1088_134315_000066_000000,set_89ea950ce8d5,98,7.870521545410156,0.39543295
1088_134315_000066_000001,set_ca8c5df590ef,48,1.5048307180404663,0.17964071
1088_134315_000066_000002,set_a4fde5def370,12,4.314924716949463,0.38426685
1088_134315_000067_000000,set_12ec41cdcfc4,33,1.804298758506775,0.17133987
1088_134315_000068_000000,set_f01d9c9d9601,9,2.805292844772339,0.19522178
1088_134315_000069_000000,set_89ea950ce8d5,98,-0.37332263588905334,0.056657314
1088_134315_000070_000001,set_8211f778df70,7,7.779212474822998,0.32350218
1088_134315_000071_000000,set_a4fde5def370,12,0.02052617259323597,0.08876604
1088_134315_000072_000001,set_cd3f15d35b6c,32,2.3871192932128906,0.21075428
1088_134315_000072_000002,set_89ea950ce8d5,98,2.3464412689208984,0.16842431
1088_134315_000073_000001,set_ca8c5df590ef,48,1.0676401853561401,0.1566993
1088_134315_000073_000002,set_0335a5d5372c,47,-0.5858423709869385,0.058981776
1088_134315_000074_000000,set_12ec41cdcfc4,33,-0.7520371079444885,0.060762763
1088_134315_000075_000000,set_cf7cc585137d,1,0.0,
1088_134315_000076_000000,set_0335a5d5372c,47,-0.10569989681243896,0.07754958
1088_134315_000077_000000,set_a4fde5def370,12,1.149338722229004,0.16644049
1088_134315_000078_000000,set_ca8c5df590ef,48,2.047075033187866,0.20809478
1088_134315_000079_000000,set_39abe81d7ad8,7,-0.7937597036361694,0.11100143
1088_134315_000080_000000,set_89ea950ce8d5,98,2.3061203956604004,0.16676736
1088_134315_000081_000000,set_ca8c5df590ef,48,-0.5545333623886108,0.07157636
1088_134315_000081_000001,set_ca8c5df590ef,48,1.315137267112732,0.16968662
1088_134315_000082_000000,set_a4fde5def370,12,-0.40437552332878113,0.05952823
1088_134315_000083_000000,set_89ea950ce8d5,98,6.686356067657471,0.3467704
1088_134315_000084_000000,set_12ec41cdcfc4,33,0.0,0.09329295
1088_134315_000085_000000,set_89ea950ce8d5,98,0.19343701004981995,0.07994795
1088_134315_000086_000000,set_89ea950ce8d5,98,2.7056117057800293,0.1831842
1088_134315_000088_000000,set_0335a5d5372c,47,4.1053972244262695,0.24039876
1088_134315_000089_000000,set_1b4c22f02e8b,3,0.0,
1088_134315_000089_000001,set_0335a5d5372c,47,2.311370372772217,0.17102116
1088_134315_000091_000000,set_0335a5d5372c,47,1.7896541357040405,0.15084565
1088_134315_000094_000000,set_0335a5d5372c,47,-0.792473316192627,0.05099106
1088_134315_000094_000001,set_8211f778df70,7,-1.044034481048584,0.069072604
1088_134315_000095_000000,set_12ec41cdcfc4,33,-1.3442764282226562,0.035144806
1088_134315_000096_000001,set_89ea950ce8d5,98,-0.5920566916465759,0.047668576
1088_134315_000097_000000,set_f01d9c9d9601,9,-1.7713603973388672,0.041582286
1088_134315_000098_000000,set_0335a5d5372c,47,0.14085716009140015,0.08708429
1088_134315_000099_000000,set_76101deb1225,4,0.0,
1088_134315_000100_000000,set_12ec41cdcfc4,33,1.2571653127670288,0.14767301
1088_134315_000101_000002,set_89ea950ce8d5,98,1.6832784414291382,0.14117205
1088_134315_000102_000000,set_ca8c5df590ef,48,0.06447343528270721,0.104058504
1088_134315_000103_000001,set_0335a5d5372c,47,0.0,0.081637144
1088_134315_000104_000000,set_0335a5d5372c,47,-0.15163090825080872,0.07577336
1088_134315_000106_000000,set_c542ae4cbc49,19,1.3306188583374023,0.24248117
1088_134315_000107_000000,set_89ea950ce8d5,98,1.2852693796157837,0.12481612
1088_134315_000108_000000,set_a4fde5def370,12,-0.7163761258125305,0.038059235
1088_134315_000109_000000,set_8211f778df70,7,0.42590782046318054,0.11146027
1088_134315_000110_000001,set_0335a5d5372c,47,1.506073236465454,0.13987917
1088_134315_000110_000002,set_03c5317e4bc8,8,-0.43992581963539124,0.110533476
1088_134315_000110_000003,set_89ea950ce8d5,98,-0.04310251772403717,0.070227504
1088_134315_000111_000000,set_89ea950ce8d5,98,0.9400039315223694,0.11062765
1088_134315_000111_000001,set_12ec41cdcfc4,33,1.3426613807678223,0.15137124
1088_134315_000111_000002,set_12ec41cdcfc4,33,-0.03505223989486694,0.09177673
1088_134315_000112_000000,set_f5d393222e61,6,5.412552833557129,0.22003013
1088_134315_000112_000001,set_ca8c5df590ef,48,-0.3547010123729706,0.08206248
1088_134315_000112_000002,set_12ec41cdcfc4,33,-0.969028115272522,0.05137658
1088_134315_000112_000003,set_89ea950ce8d5,98,2.3556325435638428,0.16880202
1088_134315_000112_000004,set_12ec41cdcfc4,33,0.14735913276672363,0.09966713
